user_name,user_description,user_link,location,investments,followers
Ian Connor,I like to build a minimal viable product and give the business the ability to quickly iterate and find its footing.,https://angel.co/iconnor,Brisbane,3,36
Nicolas Scudamore-Smith,Worked in M&A @KPMG Corporate Finance & Investment Banking @RBS . Sourcing JV opportunities for early stage businesses to expand into Australasia,https://angel.co/nick-scudamore-smith,Brisbane,1,95
Anthony Musumeci,"I am the Innovation Investment Manager for Blacksheep Capital, an Australian Based private equity firm investing in scalable high growth innovations.",https://angel.co/anthony-musumeci,Brisbane,4,35
Daniel Gavel,"I work at Black Sheep Capital, who are a private equity firm looking to build our presence in the innovative technology space",https://angel.co/daniel-gavel,Brisbane,3,34
Aaron Birkby,Co-founder of Silicon Lakes.  Entrepreneur In Residence of River City Labs Accelerator - powered by muru-D,https://angel.co/aaronbirkby,Brisbane,1,228
Felix Clack,"Worked at @Bloc @General Assembly @Notonthehighstreet, @Deutsche Bank  • Studied at @University of Teesside",https://angel.co/felix-clack,Brisbane,0,109
Wayne Gerard,"Co-founder & CEO @RedEye Apps 
Past
Co-founder Waterline Projects (Engineering Company)
Founder SDG (Consulting Company)
Member of the Entrepreneurs Organisation (EO)",https://angel.co/wayne-gerard,Palo Alto,1,154
Angus McLachlan,Building awesome @Boppl  with an incredible team.,https://angel.co/angusmclachlan,Brisbane,0,81
Ben Flux,"> ten years experience in creating, developing and growing startups. Successfully started his own company from two people in 2003 to over one hundred in 2016.",https://angel.co/ben-flux,Brisbane,0,12
Anna Rooke,"Our Fund is specifically focused on high-growth, scalable businesses in Australia that are tackling global markets within the creative industries.",https://angel.co/anna-rooke,Brisbane,1,15
Daragh McGrath,I've spent the past ~10 years working in internet / Cloud focused startups in both technology and sales orientated roles,https://angel.co/daraghmcg,Brisbane,2,18
John Dell,"Professional director and investor
Former Chief Executive Officer and Chief Financial Officer",https://angel.co/john-dell,Brisbane,1,24
Tim Kastelle,I study ideas - Student and teacher of innovation management - University of Queensland Business School,https://angel.co/timkastelle,Brisbane,0,68
Daniel Dean,Founder Online Business Group • Studied at @Griffith University,https://angel.co/daniel-dean,Brisbane,0,20
David Skillen,Senior International Banker. Technology comfortable and follower. Now retired and investing. Property and start-ups.,https://angel.co/david-skillen,Brisbane,1,13
Alexander Rugaev,I'm serial entrepreneur and blockchain enthusiast,https://angel.co/alexander-rugaev,Brisbane,0,1
Eddie Mallan,"I am interested to broaden my exposure to a range of startup opportunities, with a focus on gaining international portfolio exposure.",https://angel.co/eddie-mallan,Brisbane,0,1
Terry West,"Tech head, IT Engineer, have involved with multiple small business developments for tech companies. Own and develop a collection on webistes / services",https://angel.co/terry-west-2,Brisbane,0,1
,,,,,
Effective Measure,,https://angel.co/effective-measure,Melbourne,Feb ’13,30
Macropod Software,We make software for Developers and Designers,https://angel.co/macropod-software,Melbourne,Mar ’11,434
Goodfilms,Goodreads for Films,https://angel.co/goodfilms,Melbourne,Oct ’11,130
Rome2rio,"Discover how to get anywhere by plane, train, bus, ferry and automobile",https://angel.co/rome2rio,Melbourne,Apr ’11,218
CoinJar,Advancing consumer finance with bitcoin.,https://angel.co/coinjar,Melbourne,Apr ’13,218
99designs,,https://angel.co/99designs,Oakland,Jan ’12,113
Workplace Arcade,Work hard. Play harder. (500 Startups B17),https://angel.co/arcade,Melbourne,Aug ’14,32
PredictBGL,Insane diabetes management,https://angel.co/predictbgl,Melbourne,Jul ’13,42
Omny Studio,Cloud on-demand audio management,https://angel.co/omnystudio,Melbourne,Mar ’12,260
ShareRails,On-site Social Commerce.,https://angel.co/sharerails-1,Melbourne,Jun ’12,16
Driftrock,The lifecycle social advertising platform,https://angel.co/driftrock,Melbourne,Jan ’14,64
Myagi,The online training network for retailers and suppliers.,https://angel.co/myagi,Melbourne,Nov ’13,31
Lexim,eLearning platform for the modern classroom,https://angel.co/lexim,Melbourne,Jul ’11,96
York Butter Factory,The co-working space for Australia's upstart entrepreneurs to #GSD,https://angel.co/yorkbutter,Melbourne,Sep ’12,273
Axiflux,The Future of the Electrical Machine,https://angel.co/axiflux,Melbourne,Oct ’12,90
Influx,"Customer Support, Done.",https://angel.co/influx-1,Melbourne,Feb ’14,46
YourGrocer,Home delivery from the local shops you love,https://angel.co/yourgrocer,Melbourne,Oct ’14,53
Bluedot Innovation,The Most Accurate Location Services,https://angel.co/bluedot-innovation,San Francisco,Jul ’13,46
Peazie,Social Media Campaign Super Tools for Agencies and Publishers,https://angel.co/peazie,Melbourne,Jan ’13,26
Trustpilot,Online Review Community,https://angel.co/trustpilot,Melbourne,Jul ’15,65
Buildkite,,https://angel.co/buildkite,Melbourne,Mar ’12,22
Breezedocs,Sorting the world's documents,https://angel.co/breezedocs,Melbourne,Jun ’12,40
Tablo Publishing,YouTube for books.,https://angel.co/tablo-publishing,Melbourne,Feb ’13,86
Ediply,The easiest way to a global education,https://angel.co/ediply,Melbourne,Jun ’13,29
Flippa,"Flippa.com #1 Marketplace to buy & sell Websites, Domains, Apps",https://angel.co/flippa,Melbourne,Mar ’12,88
Drawboard,Collaborative PDF annotation and workflow,https://angel.co/drawboard,Melbourne,Nov ’13,65
elevio,Pre-emptive Support Platform,https://angel.co/elevio-1,Melbourne,Sep ’15,22
CliniCloud,Software and devices for home healthcare,https://angel.co/clinicloud,Melbourne,Mar ’14,39
Medallia,Software to understand and improve the customer experience.,https://angel.co/medallia,Palo Alto,Jan ’12,133
etaskr,Private and internal oDesk for enterprise,https://angel.co/etaskr,Melbourne,May ’13,29
Redu.us,We create games for people to learn.,https://angel.co/redu-us,Melbourne,Apr ’12,62
Surprise Attack,Miramax for independent digital video games,https://angel.co/surprise-attack,Melbourne,May ’14,19
c8apps,Mobile sports games,https://angel.co/c8apps,Melbourne,May ’12,25
Learnable,"Actionable, results-focused online learning",https://angel.co/learnable-1,Melbourne,Jan ’15,11
Vinomofo,United by Wine,https://angel.co/vinomofo,Melbourne,Sep ’14,28
GetViable,Startup Platform guiding you from Idea to Pitch.,https://angel.co/getviable,Melbourne,Dec ’11,75
Venuemob,Wotif.com for event & function venues,https://angel.co/venuemob,Melbourne,Jun ’12,54
Listium,"Create, manage, share and publish all your lists in one place.",https://angel.co/listium,Melbourne,Sep ’13,16
7pm Anywhere,'The Dating Game' online - making online dating feel like offline dating.,https://angel.co/7pm-anywhere,Melbourne,Sep ’12,47
AngelCube,Melbourne's first startup accelerator.,https://angel.co/angelcube-1,Melbourne,Aug ’14,16
LeadChat,Live Chatters For Lead Conversion,https://angel.co/leadchat,Melbourne,Sep ’15,4
Beanhunter,Find and share great coffee,https://angel.co/beanhunter,Melbourne,Apr ’12,42
Dragonfly,High quality freelancers for digital agencies,https://angel.co/dragonfly,Melbourne,Jun ’12,33
BYLD,Smart products for building and trade professionals.,https://angel.co/byld,Melbourne,Jul ’15,8
HeroBoyfriend,Helping couples extend the honeymoon phase.,https://angel.co/heroboyfriend,Melbourne,Jun ’15,9
XLabs,Mass Scale Webcam Eye Tracking Software,https://angel.co/xlabs,Melbourne,Apr ’14,13
ObjectHub,Firebase meets GitHub for faster collaborative development,https://angel.co/objecthub,Melbourne,Aug ’15,3
Cubio,It's like LaunchRock for Contests.,https://angel.co/cubio,Melbourne,Oct ’11,35
AirService,The mobile ordering solution,https://angel.co/airservice,Sydney,Aug ’12,65
chozun,Your smart little black book,https://angel.co/chozun,Melbourne,Jul ’14,14
BrickX,The new way to enter the property market.,https://angel.co/brickx,Sydney,Jul ’14,28
Zaq,"Accept mobile payments, securely and easily.",https://angel.co/zaq,Melbourne,Jul ’12,13
Culture Amp,Culture Analytics for your company.,https://angel.co/culture-amp,Melbourne,Mar ’12,70
Smart Operational Agriculture Kit (SOAK),Smart water usage on farms,https://angel.co/smart-operational-agricultural-toolkit-soak,Melbourne,Jun ’16,4
Brosa,Zara for Designer Furniture,https://angel.co/brosa,Melbourne,Apr ’14,23
BulkSMS,Bulk SMS delivery on the web,https://angel.co/bulksms,Melbourne,Aug ’12,10
Cashtivity,"Teaching kids business, at scale.",https://angel.co/cashtivity,Melbourne,Oct ’12,15
Explainers,"Explainer produces high quality, low cost animated explainer videos.",https://angel.co/explainers-1,Melbourne,Sep ’12,5
ResponSight,Behavioural risk profiling for security,https://angel.co/responsight,Melbourne,Jan ’16,4
Moodswing,Emotion and empathy based social network,https://angel.co/moodswing,Melbourne,May ’14,17
Y Audience,Facebook Ads for the Entire Web,https://angel.co/y-audience,Melbourne,May ’11,22
pantreeco,"Business is complicated, pantreeco is simple, partnerships are important.",https://angel.co/pantree-co,Melbourne,Nov ’14,19
Minimum,Mobile-first lean UX and design-led engineering,https://angel.co/minimum,Melbourne,Mar ’13,14
CurveUp,CurveUp measures the successes of PR campaigns,https://angel.co/curveup-1,Melbourne,Aug ’15,10
SelfWealth,Collaborative investing tool,https://angel.co/selfwealth-1,Melbourne,Aug ’13,16
Zarfo,Create and Share Live Video,https://angel.co/zarfo,Melbourne,Jun ’14,16
noWorriesHire,Online aggregator and management tool for construction hire equipment,https://angel.co/noworrieshire,Melbourne,Feb ’13,25
Liquorun,Uber for Delivery,https://angel.co/liquorun,Melbourne,Aug ’13,37
IndexMedia,Making Images Interactive,https://angel.co/indexmedia,Melbourne,Dec ’12,26
La Mule,Carpooling platform,https://angel.co/la-mule,Melbourne,May ’15,11
JigSpace,"Create and share interactive, 3D instructions for anything.",https://angel.co/jigspace,Melbourne,Mar ’16,5
Agriwebb Pty,Ebay for Livestock,https://angel.co/agriwebb-pty,Melbourne,Jan ’14,23
LKBK,Outfit inspiration whenever you need it.,https://angel.co/lkbk,Melbourne,Nov ’13,13
Perceptar,(BETA) Live Mobile Video Stream Jumping,https://angel.co/perceptar,Melbourne,Mar ’13,19
Lighthouse.io,Enterprise location platform,https://angel.co/lighthouseio,Melbourne,Mar ’15,9
Homepass,Uber for realestate,https://angel.co/homepass,Melbourne,Mar ’16,10
Coincraft,Financial Planning for Professional Service Industries,https://angel.co/coincraft,Melbourne,Apr ’14,17
SweetHawk,Voice for ecommerce,https://angel.co/sweethawk,Melbourne,Aug ’15,7
Adslot,Adslot provides self-serve ad sales solutions for publishers.,https://angel.co/adslot,Melbourne,Apr ’12,13
Max Super,Australian online retail superannuation (pension) fund.,https://angel.co/max-super,Melbourne,Apr ’12,8
ChahChing,"Pre-order, deals, loyalty, wallet consolidated  (Delivery Hero, GroupOn, Rewardle )",https://angel.co/chahching,Melbourne,Mar ’14,23
inkl,Creating the world's best coverage of international news and current affairs,https://angel.co/inkl-1,Melbourne,Mar ’15,14
NameTerrific,Domain names for geeks.,https://angel.co/nameterrific,Melbourne,Sep ’12,15
Solar eCRM,Solar CRM + ERP = Profit by eCRM,https://angel.co/solar-ecrm,Melbourne,Apr ’14,18
CRU - Winery Marketing,CRU is a full service digital sales and marketing platform.,https://angel.co/cru-winery-technology,Melbourne,Mar ’16,5
HotDoc,Online Medical Appointments for Australians,https://angel.co/hotdoc-3,Melbourne,Apr ’13,39
ettitude,The softest organic bamboo lyocell bedding for a healthy sleep.,https://angel.co/ettitude,Melbourne,Sep ’12,45
LifeGym,Gym habit app to change your lifestyle,https://angel.co/lifegym,Melbourne,May ’13,17
Localz,Integrating the physical and digital world for enterprise,https://angel.co/localz,Melbourne,Dec ’13,28
CareMonkey,Instant access to emergency and medical data for authorised carers on mobile devices,https://angel.co/caremonkey,Melbourne,Mar ’15,12
Jack,Nest for desks,https://angel.co/jack-io,Melbourne,Mar ’15,16
Vinspi,Custom Tailored Menswear Online,https://angel.co/vinspi,Melbourne,Apr ’14,8
Thinktank,Australia's first niched Social Media agency. Founded by Ben Acott,https://angel.co/thinktank,Melbourne,Mar ’14,5
Luma Launch,,https://angel.co/lumalaunch,Santa Monica,Oct ’15,21
Pipp It,Highlight & save on the web,https://angel.co/pipp-it,Melbourne,Sep ’13,2
BrandSpot,User friendly brand asset management,https://angel.co/brandspot,Melbourne,Sep ’14,10
Car Next Door,Turning any car into a share car,https://angel.co/car-next-door,Sydney,May ’13,38
Swarmdeck,Swarmdeck connects interesting startups to interested brands & agencies.,https://angel.co/swarmdeck,Melbourne,Aug ’14,7
Moushy,"Record experiences, moush them together to create your Moushy.",https://angel.co/moushy,Melbourne,Jun ’14,10
Peer Academy,Peer-to-peer skillsharing for enterprises,https://angel.co/peer-academy,Melbourne,Mar ’15,10
Urbanetic,Reimagining city planning for the Web,https://angel.co/urbanetic,Melbourne,Aug ’15,15
OziRig,Kogan for Film Makers (OziRig),https://angel.co/ozirig,Melbourne,May ’13,14
Datalabs,Data Visualization & Analytics,https://angel.co/datalabs,Melbourne,Mar ’14,8
UsabilityHub,,https://angel.co/usabilityhub,Melbourne,Feb ’16,5
eclicks,Control your advertisements and your brand,https://angel.co/eclicks-1,Melbourne,Oct ’14,3
Attendly,The Campaign Monitor of event registration,https://angel.co/attendly,Melbourne,Mar ’12,35
nuraloop,Self Learning Headphones,https://angel.co/nuraloop,Melbourne,Nov ’15,8
Influx Systems,Centralise SAP management and Support,https://angel.co/influx-systems,Melbourne,Aug ’15,1
Bluethumb,Australia's Online Art Marketplace,https://angel.co/bluethumb,Adelaide,Oct ’14,12
Umezoo,Classic Entertainment,https://angel.co/umezoo-2,Melbourne,Aug ’14,11
SmartrMail,"Automatic, personalised email marketing based on customer behaviour",https://angel.co/smartrmail,Adelaide,Feb ’16,4
Language Your Way,Learning English via Gamification+Gamebased+Online Tutoring,https://angel.co/language-your-way,Melbourne,Jun ’16,7
bip.io,connect the services you love,https://angel.co/bipio,Melbourne,Jan ’16,3
TribalMind,Learn smarter and solve problems faster through the wisdom of the crowd,https://angel.co/tribalmind,Melbourne,Jul ’14,14
Pilgrim Coffee,Crowd-mapping the world's specialty coffee,https://angel.co/pilgrim-coffee,Melbourne,Oct ’15,6
tunedGlobal,Digital content everywhere,https://angel.co/tunedglobal,Melbourne,Jan ’13,12
Hood,"Discover the world around you, as it happens",https://angel.co/hood,Melbourne,Feb ’12,21
DPMENG Pty Ltd (Freedom Powertrain),Making Clean Tech Affordable,https://angel.co/dpmeng-pty-ltd-freedom-powertrain,Melbourne,Apr ’14,13
ProfitSharz,Gamified tools for productivity or sustainability.,https://angel.co/profitsharz,Melbourne,Nov ’13,9
Liminal VR,Consumer neuropsychology for virtual reality,https://angel.co/liminal-vr,Melbourne,Mar ’16,5
RedBlackTree,Product Strategy. Design. Development.,https://angel.co/redblacktree,Melbourne,Sep ’15,10
National Hands Network,"Reigniting ""Locally Made""",https://angel.co/national-hands-network,Melbourne,Apr ’15,2
Dresscode Initiative,Dresscode Initiative is in the business of Fashion & Humanity,https://angel.co/dresscode-initiative,Melbourne,Apr ’15,2
Outroll,The Intelligent Cloud,https://angel.co/outroll,Melbourne,Mar ’16,1
Webfirm Group,Publicly-listed digital media solutions company,https://angel.co/webfirm-group,Melbourne,Apr ’12,5
Outroll Ventures,Venture Capital Through Joint Ventures,https://angel.co/outroll-ventures,Melbourne,Jun ’16,3
TheCarTest,Extended New Car Test Drives,https://angel.co/thecartest,Melbourne,Feb ’16,5
Emit Media,Simple live and on-demand streaming with smarts,https://angel.co/emit,Melbourne,Nov ’15,3
WishRegistry,"Retailer agnostic WISH list tool, empowering customers to WISH, SNAP & SHARE",https://angel.co/wishregistry,Melbourne,Dec ’13,10
Connect Education,Getting top-performing graduates to teach their peers.,https://angel.co/connect-education,Melbourne,Apr ’14,10
Pathobin,Digital pathology hub,https://angel.co/pathobin,Melbourne,Apr ’14,6
NIESM,Seizure  free,https://angel.co/niesm,Melbourne,Apr ’16,2
Eventarc,Online event registration and ticketing,https://angel.co/eventarc,Melbourne,Mar ’12,20
Jump! Careers,Jump! the fastest pathway to success,https://angel.co/jump-careers,Melbourne,Oct ’15,6
Lunch Amigo,Connecting people over meals,https://angel.co/lunch-amigo,Melbourne,Apr ’14,5
Ferocia,Internet banking. Designed for now.,https://angel.co/ferocia,Melbourne,Jan ’14,17
Atlasa,Inspiring travel journeys.,https://angel.co/atlasa,Melbourne,May ’13,6
GoalsHi,World's fun productivity app for kids,https://angel.co/goalshi,Melbourne,Jul ’15,2
RWND,Fun looping videos that rewind.,https://angel.co/rwnd,Melbourne,Oct ’14,10
Cloudspark,We're an API and consultancy company helping businesses modernise and rebrand in the cloud,https://angel.co/cloudspark,Melbourne,Jul ’12,2
OurHome,Helping coordinate what families do and buy at home.,https://angel.co/ourhome,Melbourne,Dec ’14,19
Claiming.com.au,The Australian Medical Billing API,https://angel.co/claiming-com-au,Melbourne,Apr ’14,14
IntelligenceBank,Smart way to share documents and data with your team.,https://angel.co/intelligencebank-1,Melbourne,Aug ’13,3
ISSARA,Ethically handcrafted leather goods,https://angel.co/issara,Melbourne,Apr ’15,1
Wen test,wen test,https://angel.co/wen-test,Melbourne,Apr ’14,2
iTUR,Safety kit to be retrofitted within industrial metal stairs,https://angel.co/itur,Melbourne,Apr ’14,1
Superlive,Fantasy sports meets mobile casual gaming,https://angel.co/superlive,Melbourne,Feb ’14,8
Dropscape,"Virtualize the ""I was here""",https://angel.co/dropapp,Melbourne,Jul ’15,5
Glu IO,Connecting services,https://angel.co/glu-io,Melbourne,Feb ’15,3
Zed Technologies,Patient controlled access to X-rays and scans,https://angel.co/zed-technologies,Melbourne,Mar ’14,21
Smart Urban Villages,Next Generation Sustainable Communities: Morgtage Free,https://angel.co/smart-urban-villages,Melbourne,Jun ’15,3
Punters.com.au,Social networking for horse racing,https://angel.co/punters-com-au-1,Melbourne,Dec ’15,4
Redbubble,Creating the world's largest marketplace for independent artists,https://angel.co/redbubble-1,Melbourne,Jan ’16,15
KareerTracker,,https://angel.co/kareertracker,Melbourne,Sep ’14,3
nightfly Services,SoLoMo nightlife recommendation engine,https://angel.co/nightfly-services-1,Melbourne,Sep ’12,10
SwatchMate,Shazam for color,https://angel.co/swatchmate,Melbourne,Jul ’13,17
GuessBox.io,B2B Verified Lead Generation & Outbound Email Marketing Tool,https://angel.co/guessboxapp,Melbourne,Jan ’16,7
LifeToYou Pty,Wholesome All-Day Snacks,https://angel.co/lifetoyou-pty,Melbourne,May ’14,8
Paygle,cloud based e-receipts and interactive shopping,https://angel.co/paygle,Melbourne,Nov ’15,10
Hello Code,Exist: Understand your life.,https://angel.co/hello-code,Melbourne,Nov ’13,20
FanFuel,We connect brands with influential athletes to create social media endorsement deals,https://angel.co/fanfuel,Melbourne,Jul ’13,21
Sidekicker,Revolutionising the way you hire temporary staff,https://angel.co/sidekicker,Melbourne,Jul ’14,19
Nomnoms,Weekly snack subscriptions for school lunchboxes,https://angel.co/nomnoms,Melbourne,May ’15,5
Slingshot Accelerator,Slingshot. We bring startups and and corporates together,https://angel.co/slingshot-accelerator,Sydney,Jun ’13,29
Airspaced,Connecting owners of commercial real estate with short-term tenants.,https://angel.co/airspaced-1,Melbourne,Dec ’13,15
Circulus Education,Digital Education Solutions,https://angel.co/circulus-education,Melbourne,Oct ’13,11
Hypetap,Influencer marketing platform,https://angel.co/hypetap,Melbourne,Apr ’14,11
Scann3d,Transforming physical places into digital spaces,https://angel.co/scann3d-1,Melbourne,Mar ’16,6
AUUG,Motion-based musical instruments,https://angel.co/auug-1,Melbourne,Sep ’14,11
StreetAdvisor,Yelp for Neighborhoods/Cities,https://angel.co/streetadvisor,Melbourne,Nov ’15,4
Silicon Beach OZ,Your Personal Tour Guide To The Australian Tech & Startup Community,https://angel.co/silicon-beach-oz,Melbourne,Mar ’13,20
ServiceRage,We track it — so you can avoid it.,https://angel.co/servicerage,Melbourne,Apr ’13,11
cheapstart,Run small business online affordably,https://angel.co/cheapstart,Melbourne,Sep ’11,16
121Gym,Smarter Workouts using your Pebble Watch,https://angel.co/121gym-1,Melbourne,Mar ’15,2
Moneytribe,Connect with people who have the same products and providers to buy smarter.,https://angel.co/moneytribe,Melbourne,Nov ’11,17
Limbr,Social support network & on-demand mental healthcare,https://angel.co/limbr,Melbourne,Sep ’15,11
Even Keel Lawyers,Venture-Focused Australian Legal Practice,https://angel.co/even-keel-lawyers,Melbourne,Jan ’13,17
Quanticare Technologies,Using data to keep people out of hospital,https://angel.co/quanticare-technologies,Melbourne,Apr ’14,10
dealroom.me,Seamless Negotiation,https://angel.co/dealroom-me,Melbourne,Nov ’13,16
flood.io,Distributed cloud load testing,https://angel.co/flood-io,Melbourne,Jun ’14,6
Melbourne Angels,Most Active Angel Investor Group in Victoria,https://angel.co/melbourne-angels-1,Melbourne,Aug ’14,26
Happily Contented,Content for consumers,https://angel.co/happily-contented,Melbourne,Mar ’16,1
FatSecret,Google for food and nutrition.,https://angel.co/fatsecret,Melbourne,Jan ’14,17
Socialbridge.me,Connecting the real world with the virtual - one QR code at a time.,https://angel.co/socialbridge-me,Melbourne,Aug ’12,10
Sky Software,CRM for education providers,https://angel.co/sky-software,Melbourne,Aug ’12,4
Last Chance Ads,'priceline.com' for advertising,https://angel.co/last-chance-ads,Melbourne,Jul ’11,26
Taggd,Transform UGC into focused endorsements for your products and value for your brand.,https://angel.co/taggd,Melbourne,Dec ’14,7
Spot Hop,Make outdoors fun,https://angel.co/spot-hop,Melbourne,May ’14,7
PredictiveMatch,Real-time behavioural classifieds recommendation engine,https://angel.co/predictivematch,Melbourne,Apr ’14,10
SCANN3D,Interior 3D Visualisation,https://angel.co/scann3d,Melbourne,Apr ’14,22
Who Gives a Crap,Toilet paper that builds toilets for those in need.,https://angel.co/who-gives-a-crap,Melbourne,Dec ’15,11
Metaverse Makeovers,"AR DESIGNS  YOU CAN WEAR, SHARE, CUSTOMIZE & BUY",https://angel.co/metaverse-makeovers,Melbourne,Mar ’13,30
Digital Property Group,Real Estate Property Portal,https://angel.co/digital-property-group,Melbourne,Jun ’14,9
Tetris Digital,,https://angel.co/tetris-digital,Melbourne,Oct ’13,3
PetStay,Local pet accomodation,https://angel.co/petstay,Melbourne,Aug ’15,4
SapientNitro,Are you our next Director of Technology?,https://angel.co/sapientnitro-1,Melbourne,Jun ’15,2
Zank & Company,Intelligent wealth management system,https://angel.co/zank-company,Melbourne,Apr ’14,7
Sprout,A marketplace for kitchen space.,https://angel.co/sprout-8,Melbourne,May ’16,5
PMAnalytix,Long term monitoring patients,https://angel.co/pmanalytix-1,Melbourne,Apr ’14,10
Ecoh,Wearable communications & safety,https://angel.co/ecoh,Melbourne,Apr ’14,4
Urban RPG,Online Street Based RPG Game,https://angel.co/urban-rpg,Melbourne,Jul ’11,18
Truckies,Truckies instantly connects shippers with licensed truck-drivers via a simple to use app,https://angel.co/truckies,Melbourne,Jun ’16,2
sparemetre,"Closer, Simple, Storage",https://angel.co/sparemetre,Melbourne,Nov ’15,1
Applianc.es,A speciality appliance retail store,https://angel.co/applianc-es,Melbourne,Jun ’12,3
MyGolgi,Constant tracking and feedback of body position,https://angel.co/mygolgi,Melbourne,Sep ’15,7
Nextstretch,discover short courses around you,https://angel.co/nextstretch,Melbourne,Oct ’12,10
Travel Network,An affiliate focused travel network based around niche travel products and destinations,https://angel.co/travel-network,Melbourne,Jun ’12,9
ChargeDesk,Remarkable Billing Support,https://angel.co/chargedesk,Melbourne,Mar ’15,5
TerraLingo,The Social world speaks my language,https://angel.co/terralingo,Melbourne,Aug ’13,11
Lialina,Grow businesses. Empower brands.,https://angel.co/lialina,Melbourne,Apr ’14,2
Zoop,A simple e-commerce platform and mentor in one,https://angel.co/zoop,Melbourne,Jan ’13,10
MAI Capital,Australian venture capital Fund,https://angel.co/mai-capital,Melbourne,Mar ’16,1
Shoptt Commerce,Choose how you sell online! Web. Mobile. Email. Social,https://angel.co/shoptt-commerce,Melbourne,Sep ’14,14
Warbler,Warbler is the API for Points and Rewards,https://angel.co/warbler-digital,Chicago,Sep ’14,10
CheckinLine,Smarter access to things in high demand,https://angel.co/checkinline,Melbourne,Sep ’12,12
Deposits,Make Local Banking Global,https://angel.co/deposits-2,Melbourne,Jan ’13,20
eLEDGER,Google Docs for Bookkeeping,https://angel.co/eledger,Melbourne,Jan ’13,10
WordPorn.com,(Follow this page to get updated on the launch),https://angel.co/wordporn,Melbourne,Jul ’15,1
Twiitch,"Fun, friendly, quality games (Rovio)",https://angel.co/twiitch,Melbourne,Aug ’12,5
Wuit,Building web applications that make sense.,https://angel.co/wuit,Melbourne,Jun ’11,17
MiiBrand,Connecting fans with fashion brands,https://angel.co/miibrand,Melbourne,Apr ’13,12
Gymi (Gym Intelligence Wearables),Smart clothes for a smart workout,https://angel.co/gymi-gym-intelligence-wearables,Melbourne,May ’14,7
SupermixME,Premium superfood blends,https://angel.co/supermixme,Melbourne,Aug ’14,2
Kibl,Solar powered pet GPS and activity trackers,https://angel.co/kibl,Melbourne,Nov ’15,4
Oplicious,"We Sell Your Unloved Fashion. Famous Brands, Secondhand. Style at 80% Off.",https://angel.co/oplicious,Melbourne,May ’15,2
Virtualnaut,Making shopping more convenient and engaging by providing humanised virtual stores,https://angel.co/virtualnaut,Melbourne,Apr ’14,18
4th Party,We provide social buying technology for households.,https://angel.co/4th-party,Melbourne,Dec ’13,2
Yellloh,The social network for writers,https://angel.co/yellloh,Melbourne,Oct ’13,9
Task Central,Marketplaces for enterprise,https://angel.co/task-central,Melbourne,Jun ’14,8
Allume Energy,PPA & VNM Clean Energy Platform,https://angel.co/allume-energy,Melbourne,Sep ’15,2
V-Patch Medical Systems,Cardiac mHealth System,https://angel.co/v-patch-medical-systems,Melbourne,Aug ’14,9
Collective Campus,Enterprise Innovation School,https://angel.co/collective-campus,Melbourne,Apr ’15,5
Smartbit,Bitcoin block explorer and developer platform,https://angel.co/smartbit-1,Melbourne,Jul ’15,5
Fizeque,On-demand wellness! When and where you want.,https://angel.co/fizeque,Melbourne,Oct ’14,6
Dwell Kept,Home cleaners on demand,https://angel.co/dwell-kept,Melbourne,May ’14,9
RosterCloud,"RosterCloud simplifies events rostering, the way it should be.",https://angel.co/rostercloud,Melbourne,Oct ’12,7
The Mind Room,Wellbeing & performance psychology,https://angel.co/the-mind-room,Melbourne,Apr ’13,8
iCommercial,iCommercial is the leading sales and productivity tool for commercial real estate agents.,https://angel.co/icommercial,Melbourne,Apr ’13,2
Travel Distribution Systems,Disruptive B2B Travel  Distribution,https://angel.co/travel-distribution-systems,Melbourne,Mar ’15,15
FirstStep,Democratising investing,https://angel.co/firststep,Melbourne,Apr ’15,10
Salple,Deep insights from quick surveys,https://angel.co/salple,Melbourne,May ’15,3
Web Marketing ROI,We're a digital marketing agency.,https://angel.co/web-marketing-roi,Melbourne,Jan ’14,3
JoinSomeone,"A social marketplace for leisure activities – find people, places and events here",https://angel.co/joinsomeone,Melbourne,Feb ’13,9
ServiceLocale,Instant transaction platform for high quality local services,https://angel.co/servicelocale,Melbourne,Feb ’14,4
The 2 Week Internship,Online Platform for Student Internships,https://angel.co/the-2-week-internship,Melbourne,Oct ’14,4
The 2 Week Internship,Online Platform For Finding Talent,https://angel.co/the-2-week-internship-1,Melbourne,Sep ’14,6
Contact Light,,https://angel.co/contact-light,Melbourne,Mar ’15,8
Foundr Magazine,Magazine for young entrepreneurs,https://angel.co/foundr-magazine,Melbourne,Jun ’14,5
SocialCoil [uWorkin uOnCall atOnce],Social Media Business online and on mobile,https://angel.co/socialcoil-uworkin-uoncall-atonce,Melbourne,Mar ’12,7
Munch Health,a health app for a better you,https://angel.co/munch-health,Melbourne,Sep ’15,3
PetLoo,,https://angel.co/petloo,Melbourne,Sep ’15,1
Ownerforaday,Premium marketplace and community for the sharing economy,https://angel.co/ownerforaday,Melbourne,Mar ’13,3
StageLabel,Crowd funding for fashion,https://angel.co/stagelabel,Melbourne,Sep ’14,7
Near,Professional Networking,https://angel.co/nearapp,Melbourne,Aug ’14,6
Smarter Charger Pty,Portable Device Chargers,https://angel.co/smarter-charger-pty,Melbourne,Aug ’14,4
Shoozii,"3D shoe design application allowing you to design, buy and sell your own shoes.",https://angel.co/shoozii,Melbourne,Oct ’15,5
